ticker,rows,start,end,shares_rows,shares_start,shares_end,shares_status,shares_missing,turnover_missing,status
NMZ,4811,2003-11-20,2022-12-30,251,2014-06-17,2022-09-03,ok,2659.0,2659.0,ok
NNI,4796,2003-12-12,2022-12-30,244,2015-11-05,2022-11-09,ok,2995.0,2995.0,ok
NNN,5787,2000-01-03,2022-12-30,191,2015-11-03,2022-11-05,ok,3984.0,3984.0,ok
NNY,5787,2000-01-03,2022-12-30,241,2014-06-17,2022-12-31,ok,3635.0,3635.0,ok
NOA,4054,2006-11-22,2022-12-30,646,2015-11-03,2022-12-30,ok,2251.0,2251.0,ok
NOAH,3056,2010-11-10,2022-12-30,214,2016-04-27,2022-12-21,ok,1373.0,1373.0,ok
NOC,5787,2000-01-03,2022-12-30,207,2015-10-28,2022-10-30,ok,3980.0,3980.0,ok
NOG,3959,2007-04-13,2022-12-30,273,2015-11-17,2022-12-07,ok,2166.0,2166.0,ok
NOK,5787,2000-01-03,2022-12-30,1050,2017-04-29,2022-12-30,ok,4358.0,4358.0,ok
NOM,5787,2000-01-03,2022-12-30,172,2014-06-17,2022-11-04,ok,3635.0,3635.0,ok
NOMD,2014,2015-01-02,2022-12-30,215,2015-11-04,2022-12-04,ok,212.0,212.0,ok
NOTE,521,2020-12-07,2022-12-30,26,2022-08-03,2022-12-22,ok,416.0,416.0,ok
NOTE-W,0,,,0,,,empty_ohlc,,,empty
NOV,5787,2000-01-03,2022-12-30,217,2015-10-30,2022-12-07,ok,3982.0,3982.0,ok
NOW,2644,2012-06-29,2022-12-30,186,2015-11-05,2022-12-07,ok,843.0,843.0,ok
NP,0,,,0,,,empty_ohlc,,,empty
NPB,0,,,0,,,empty_ohlc,,,empty
NPCT,424,2021-04-28,2022-12-30,0,,,missing,424.0,424.0,ok
NPFD,262,2021-12-16,2022-12-30,89,2022-04-09,2022-12-31,ok,79.0,79.0,ok
NPK,5787,2000-01-03,2022-12-30,225,2015-11-13,2022-11-17,ok,3992.0,3992.0,ok
NPKI,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
NPO,5188,2002-05-24,2022-12-30,220,2015-11-04,2022-11-26,ok,3386.0,3386.0,ok
NPV,5787,2000-01-03,2022-12-30,211,2013-10-07,2022-11-04,ok,3461.0,3461.0,ok
NPWR,354,2021-08-06,2022-12-30,0,,,missing,354.0,354.0,ok
NPWR-W,0,,,0,,,empty_ohlc,,,empty
NQP,5787,2000-01-03,2022-12-30,201,2014-06-18,2022-11-04,ok,3636.0,3636.0,ok
NRDY,527,2020-11-27,2022-12-30,39,2021-09-30,2022-10-23,ok,211.0,211.0,ok
NREF,731,2020-02-07,2022-12-30,144,2020-02-17,2022-12-24,ok,6.0,6.0,ok
NREF$A,0,,,0,,,empty_ohlc,,,empty
NRG,4804,2003-12-02,2022-12-30,221,2015-11-04,2022-11-09,ok,3002.0,3002.0,ok
NRGV,445,2021-03-29,2022-12-30,26,2022-02-16,2022-11-18,ok,225.0,225.0,ok
NRK,5025,2003-01-16,2022-12-30,188,2013-06-28,2022-11-04,ok,2630.0,2630.0,ok
NRP,5091,2002-10-11,2022-12-30,188,2015-11-17,2022-11-02,ok,3298.0,3298.0,ok
NRT,5787,2000-01-03,2022-12-30,148,2015-08-28,2022-11-02,ok,3938.0,3938.0,ok
NRUC,921,2019-05-08,2022-12-30,0,,,missing,921.0,921.0,ok
NSA,1939,2015-04-22,2022-12-30,289,2015-11-10,2022-11-25,ok,141.0,141.0,ok
NSA$A,0,,,0,,,empty_ohlc,,,empty
NSA$B,0,,,0,,,empty_ohlc,,,empty
NSC,5787,2000-01-03,2022-12-30,207,2015-10-28,2022-10-30,ok,3980.0,3980.0,ok
NSP,5787,2000-01-03,2022-12-30,201,2015-12-09,2022-11-25,ok,4009.0,4009.0,ok
NTB,1584,2016-09-16,2022-12-30,339,2017-04-30,2022-12-18,ok,155.0,155.0,ok
NTR,1259,2018-01-02,2022-12-30,938,2018-01-06,2022-12-30,ok,4.0,4.0,ok
NTST,601,2020-08-13,2022-12-30,119,2020-08-14,2022-12-29,ok,1.0,1.0,ok
NTZ,5787,2000-01-03,2022-12-30,242,2008-06-30,2022-11-02,ok,2134.0,2134.0,ok
NU,267,2021-12-09,2022-12-30,27,2021-12-10,2022-11-16,ok,1.0,1.0,ok
NUE,5787,2000-01-03,2022-12-30,194,2015-11-12,2022-11-12,ok,3991.0,3991.0,ok
NUS,5787,2000-01-03,2022-12-30,237,2015-11-03,2022-12-31,ok,3984.0,3984.0,ok
NUV,5787,2000-01-03,2022-12-30,199,2013-06-28,2022-11-25,ok,3392.0,3392.0,ok
NUVB,592,2020-08-26,2022-12-30,80,2021-02-12,2022-11-09,ok,117.0,117.0,ok
NUVB-W,0,,,0,,,empty_ohlc,,,empty
NUW,3488,2009-02-25,2022-12-30,89,2019-06-27,2022-11-04,ok,2602.0,2602.0,ok
NVG,5112,2002-09-12,2022-12-30,196,2015-10-07,2022-11-04,ok,3290.0,3290.0,ok
NVGS,4024,2007-01-09,2022-12-30,191,2015-08-24,2022-12-07,ok,2171.0,2171.0,ok
NVO,5787,2000-01-03,2022-12-30,936,2017-04-29,2022-12-24,ok,4358.0,4358.0,ok
NVR,5787,2000-01-03,2022-12-30,240,2015-11-06,2022-11-08,ok,3987.0,3987.0,ok
NVRI,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
NVS,5787,2000-01-03,2022-12-30,941,2017-04-30,2022-12-30,ok,4358.0,4358.0,ok
NVST,829,2019-09-18,2022-12-30,95,2019-09-21,2022-12-08,ok,3.0,3.0,ok
NVT,1182,2018-04-24,2022-12-30,273,2018-05-14,2022-11-01,ok,14.0,14.0,ok
NWAX,0,,,0,,,empty_ohlc,,,empty
NWAX-U,0,,,0,,,empty_ohlc,,,empty
NWAX-W,0,,,0,,,empty_ohlc,,,empty
NWG,3828,2007-10-18,2022-12-30,476,2020-08-10,2022-12-31,ok,3224.0,3224.0,ok
NWN,5787,2000-01-03,2022-12-30,253,2015-11-03,2022-11-11,ok,3984.0,3984.0,ok
NX,5787,2000-01-03,2022-12-30,282,2015-09-09,2022-12-21,ok,3945.0,3945.0,ok
NXDR,289,2021-11-08,2022-12-30,0,,,missing,289.0,289.0,ok
NXDT,4159,2006-06-26,2022-12-30,69,2021-11-10,2022-11-02,ok,3872.0,3872.0,ok
NXDT$A,0,,,0,,,empty_ohlc,,,empty
NXE,2363,2013-08-14,2022-12-30,995,2017-05-19,2022-12-30,ok,948.0,948.0,ok
NXG,2583,2012-09-26,2022-12-30,1,2022-11-06,2022-11-06,ok,2545.0,2545.0,ok
NXJ,5112,2002-09-12,2022-12-30,196,2014-11-12,2022-11-04,ok,3064.0,3064.0,ok
NXP,5787,2000-01-03,2022-12-30,192,2013-06-20,2022-11-06,ok,3386.0,3386.0,ok
NXRT,1962,2015-03-19,2022-12-30,204,2016-03-21,2022-11-25,ok,253.0,253.0,ok
NYC,598,2020-08-18,2022-12-30,98,2020-08-19,2022-12-07,ok,1.0,1.0,ok
NYT,5787,2000-01-03,2022-12-30,236,2015-11-04,2022-12-31,ok,3985.0,3985.0,ok
NZF,5349,2001-10-03,2022-12-30,187,2012-07-03,2022-11-04,ok,2707.0,2707.0,ok
O,5787,2000-01-03,2022-12-30,226,2015-10-29,2022-11-09,ok,3981.0,3981.0,ok
OAK$A,0,,,0,,,empty_ohlc,,,empty
OAK$B,0,,,0,,,empty_ohlc,,,empty
OBDC,872,2019-07-18,2022-12-30,0,,,missing,872.0,872.0,ok
OBK,1172,2018-05-08,2022-12-30,0,,,missing,1172.0,1172.0,ok
OC,4069,2006-11-01,2022-12-30,221,2015-10-21,2022-11-04,ok,2257.0,2257.0,ok
ODC,5787,2000-01-03,2022-12-30,233,2015-12-04,2022-12-10,ok,4006.0,4006.0,ok
ODV,3705,2008-04-16,2022-12-30,50,2022-05-29,2022-12-31,ok,3556.0,3556.0,ok
OEC,2125,2014-07-25,2022-12-30,221,2015-11-10,2022-12-04,ok,327.0,327.0,ok
OFG,5787,2000-01-03,2022-12-30,206,2015-10-26,2022-11-09,ok,3978.0,3978.0,ok
OGE,5787,2000-01-03,2022-12-30,204,2015-11-05,2022-12-11,ok,3986.0,3986.0,ok
OGN,412,2021-05-14,2022-12-30,50,2021-06-07,2022-12-05,ok,15.0,15.0,ok
OGS,2256,2014-01-16,2022-12-30,240,2015-10-29,2022-11-05,ok,450.0,450.0,ok
OHI,5787,2000-01-03,2022-12-30,215,2015-11-18,2022-11-09,ok,3995.0,3995.0,ok
OI,5787,2000-01-03,2022-12-30,179,2015-10-29,2022-12-07,ok,3981.0,3981.0,ok
OIA,5787,2000-01-03,2022-12-30,182,2013-06-18,2022-11-09,ok,3384.0,3384.0,ok
OII,5787,2000-01-03,2022-12-30,186,2015-11-05,2022-10-22,ok,3986.0,3986.0,ok
OIS,5508,2001-02-09,2022-12-30,229,2015-10-30,2022-11-01,ok,3703.0,3703.0,ok
OKE,5787,2000-01-03,2022-12-30,225,2015-11-05,2022-11-05,ok,3986.0,3986.0,ok
OKLO,375,2021-07-08,2022-12-30,0,,,missing,375.0,375.0,ok
OLN,5787,2000-01-03,2022-12-30,199,2015-11-04,2022-10-30,ok,3985.0,3985.0,ok
OLP,5787,2000-01-03,2022-12-30,206,2015-11-09,2022-11-09,ok,3988.0,3988.0,ok
OMC,5787,2000-01-03,2022-12-30,204,2015-10-20,2022-11-02,ok,3974.0,3974.0,ok
OMF,2319,2013-10-16,2022-12-30,200,2015-11-09,2022-12-07,ok,520.0,520.0,ok
ONIT,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
ONL,278,2021-11-23,2022-12-30,65,2021-11-16,2022-11-27,ok,0.0,0.0,ok
ONON,327,2021-09-15,2022-12-30,64,2021-09-16,2022-11-18,ok,1.0,1.0,ok
ONTF,482,2021-02-03,2022-12-30,68,2021-02-04,2022-11-16,ok,1.0,1.0,ok
ONTO,801,2019-10-28,2022-12-30,96,2019-11-06,2022-11-12,ok,7.0,7.0,ok
OOMA,1878,2015-07-20,2022-12-30,188,2015-12-11,2022-12-13,ok,102.0,102.0,ok
OPAD,517,2020-12-11,2022-12-30,44,2021-09-09,2022-10-22,ok,186.0,186.0,ok
OPFI,531,2020-11-20,2022-12-30,17,2021-07-30,2022-03-16,ok,172.0,172.0,ok
OPFI-W,0,,,0,,,empty_ohlc,,,empty
OPLN,3286,2009-12-11,2022-12-30,0,,,missing,3286.0,3286.0,ok
OPP,1576,2016-09-28,2022-12-30,108,2019-07-16,2022-11-05,ok,702.0,702.0,ok
OPP$A,0,,,0,,,empty_ohlc,,,empty
OPP$B,0,,,0,,,empty_ohlc,,,empty
OPTU,1392,2017-06-22,2022-12-30,0,,,missing,1392.0,1392.0,ok
OPY,5787,2000-01-03,2022-12-30,216,2015-10-30,2022-12-17,ok,3982.0,3982.0,ok
OR,1635,2016-07-06,2022-12-30,1028,2017-04-29,2022-12-30,ok,206.0,206.0,ok
ORA,4566,2004-11-11,2022-12-30,240,2015-11-05,2022-11-22,ok,2765.0,2765.0,ok
ORC,2488,2013-02-14,2022-12-30,221,2015-10-09,2022-12-15,ok,668.0,668.0,ok
ORCL,5787,2000-01-03,2022-12-30,213,2015-09-25,2022-12-17,ok,3957.0,3957.0,ok
ORI,5787,2000-01-03,2022-12-30,202,2015-10-23,2022-11-09,ok,3977.0,3977.0,ok
ORN,3784,2007-12-20,2022-12-30,259,2015-11-10,2023-01-01,ok,1986.0,1986.0,ok
OSCR,463,2021-03-03,2022-12-30,78,2021-03-03,2022-11-12,ok,0.0,0.0,ok
OSG,2436,2013-05-01,2022-12-30,349,2016-05-10,2022-12-07,ok,762.0,762.0,ok
OSK,5787,2000-01-03,2022-12-30,229,2015-11-13,2022-11-01,ok,3992.0,3992.0,ok
OTF,0,,,0,,,empty_ohlc,,,empty
OTIS,703,2020-03-19,2022-12-30,41,2020-04-06,2022-12-05,ok,12.0,12.0,ok
OUT,2207,2014-03-28,2022-12-30,219,2015-11-17,2022-12-29,ok,414.0,414.0,ok
OVV,5222,2002-04-08,2022-12-30,534,2020-01-29,2022-11-25,ok,4484.0,4484.0,ok
OWL,516,2020-12-14,2022-12-30,50,2021-08-05,2022-12-24,ok,161.0,161.0,ok
OWLT,542,2020-11-05,2022-12-30,26,2021-07-24,2022-11-25,ok,179.0,179.0,ok
OXM,5787,2000-01-03,2022-12-30,209,2015-12-09,2022-12-11,ok,4009.0,4009.0,ok
OXY,5787,2000-01-03,2022-12-30,190,2015-10-30,2022-11-11,ok,3982.0,3982.0,ok
OXY-W,0,,,0,,,empty_ohlc,,,empty
PAAS,5787,2000-01-03,2022-12-30,974,2017-04-29,2022-12-30,ok,4358.0,4358.0,ok
PAC,4242,2006-02-27,2022-12-30,931,2017-04-29,2022-12-31,ok,2813.0,2813.0,ok
PACK,1211,2018-03-13,2022-12-30,128,2019-06-10,2022-12-08,ok,312.0,312.0,ok
PACS,0,,,0,,,empty_ohlc,,,empty
PAG,5787,2000-01-03,2022-12-30,202,2015-10-30,2022-11-02,ok,3982.0,3982.0,ok
PAGS,1244,2018-01-24,2022-12-30,328,2018-01-29,2022-10-22,ok,3.0,3.0,ok
PAI,5787,2000-01-03,2022-12-30,198,2013-04-19,2022-11-04,ok,3343.0,3343.0,ok
PAII,0,,,0,,,empty_ohlc,,,empty
PAII-U,0,,,0,,,empty_ohlc,,,empty
PAII-W,0,,,0,,,empty_ohlc,,,empty
PAM,3330,2009-10-09,2022-12-30,747,2017-04-30,2021-05-27,ok,1901.0,1901.0,ok
PAR,5787,2000-01-03,2022-12-30,234,2015-11-17,2022-12-07,ok,3994.0,3994.0,ok
PARR,2598,2012-09-05,2022-12-30,243,2015-11-23,2022-12-31,ok,809.0,809.0,ok
PATH,429,2021-04-21,2022-12-30,51,2021-04-22,2022-12-08,ok,1.0,1.0,ok
PAXS,234,2022-01-27,2022-12-30,9,2022-09-03,2022-11-06,ok,152.0,152.0,ok
PAY,404,2021-05-26,2022-12-30,83,2015-09-04,2022-11-12,ok,0.0,0.0,ok
PAYC,2195,2014-04-15,2022-12-30,219,2015-11-16,2022-11-17,ok,401.0,401.0,ok
PB,5787,2000-01-03,2022-12-30,211,2015-11-06,2022-11-09,ok,3987.0,3987.0,ok
PBA,3081,2010-10-06,2022-12-30,958,2017-04-29,2022-12-30,ok,1652.0,1652.0,ok
PBF,2530,2012-12-13,2022-12-30,211,2015-11-06,2022-12-05,ok,730.0,730.0,ok
PBH,4504,2005-02-10,2022-12-30,230,2015-11-05,2022-11-09,ok,2703.0,2703.0,ok
PBI,5787,2000-01-03,2022-12-30,210,2015-11-06,2022-11-09,ok,3987.0,3987.0,ok
PBI$B,0,,,0,,,empty_ohlc,,,empty
PBR,5634,2000-08-10,2022-12-30,786,2017-04-29,2022-11-26,ok,4205.0,4205.0,ok
PBR-A,4843,2003-10-07,2022-12-30,977,2017-04-29,2022-12-31,ok,3414.0,3414.0,ok
PBT,5787,2000-01-03,2022-12-30,178,2015-08-24,2022-11-03,ok,3934.0,3934.0,ok
PCF,5787,2000-01-03,2022-12-30,203,2015-02-25,2022-11-04,ok,3809.0,3809.0,ok
PCG,5787,2000-01-03,2022-12-30,231,2015-10-28,2022-12-21,ok,3980.0,3980.0,ok
PCG$X,0,,,0,,,empty_ohlc,,,empty
PCM,5787,2000-01-03,2022-12-30,205,2014-04-22,2022-11-04,ok,3596.0,3596.0,ok
PCN,5295,2001-12-19,2022-12-30,228,2014-04-22,2022-11-06,ok,3104.0,3104.0,ok
PCOR,408,2021-05-20,2022-12-30,33,2021-05-20,2022-12-07,ok,0.0,0.0,ok
PCQ,5413,2001-06-27,2022-12-30,204,2015-11-24,2022-11-09,ok,3625.0,3625.0,ok
PD,939,2019-04-11,2022-12-30,135,2019-04-14,2023-01-01,ok,2.0,2.0,ok
PDCC,0,,,0,,,empty_ohlc,,,empty
PDI,2668,2012-05-25,2022-12-30,90,2019-06-26,2022-11-04,ok,1781.0,1781.0,ok
PDM,3246,2010-02-10,2022-12-30,209,2015-11-09,2022-10-14,ok,1447.0,1447.0,ok
PDO,484,2021-02-01,2022-12-30,322,2021-06-12,2022-12-31,ok,92.0,92.0,ok
PDPA,0,,,0,,,empty_ohlc,,,empty
PDS,5787,2000-01-03,2022-12-30,900,2017-04-29,2022-12-30,ok,4358.0,4358.0,ok
PDT,0,,,0,,,empty_ohlc,,,empty
PDX,0,,,0,,,empty_ohlc,,,empty
PEB,0,,,0,,,empty_ohlc,,,empty
PEB$E,0,,,0,,,empty_ohlc,,,empty
PEB$F,0,,,0,,,empty_ohlc,,,empty
PEB$G,0,,,0,,,empty_ohlc,,,empty
PEB$H,0,,,0,,,empty_ohlc,,,empty
PEG,5787,2000-01-03,2022-12-30,207,2015-11-02,2022-11-02,ok,3983.0,3983.0,ok
PEN,0,,,0,,,empty_ohlc,,,empty
PEO,0,,,0,,,empty_ohlc,,,empty
PERF,43,2022-10-31,2022-12-30,6,2011-09-14,2022-11-23,ok,0.0,0.0,ok
PERF-W,0,,,0,,,empty_ohlc,,,empty
PEW,0,,,0,,,empty_ohlc,,,empty
PEW-W,0,,,0,,,empty_ohlc,,,empty
PFD,5787,2000-01-03,2022-12-30,180,2015-10-30,2022-10-23,ok,3982.0,3982.0,ok
PFE,5787,2000-01-03,2022-12-30,212,2015-11-24,2022-12-05,ok,3999.0,3999.0,ok
PFGC,1827,2015-09-30,2022-12-30,192,2015-11-04,2022-11-12,ok,25.0,25.0,ok
PFH,0,,,0,,,empty_ohlc,,,empty
PFL,4871,2003-08-27,2022-12-30,206,2014-07-02,2022-11-06,ok,2730.0,2730.0,ok
PFLT,0,,,0,,,empty_ohlc,,,empty
PFN,0,,,0,,,empty_ohlc,,,empty
PFO,0,,,0,,,empty_ohlc,,,empty
PFS,0,,,0,,,empty_ohlc,,,empty
PFSI,2430,2013-05-09,2022-12-30,255,2015-11-06,2022-12-04,ok,630.0,630.0,ok
PG,0,,,0,,,empty_ohlc,,,empty
PGP,4431,2005-05-26,2022-12-30,190,2015-05-29,2022-11-04,ok,2518.0,2518.0,ok
PGR,5787,2000-01-03,2022-12-30,203,2015-11-19,2022-11-20,ok,3996.0,3996.0,ok
PGZ,2397,2013-06-26,2022-12-30,88,2019-06-30,2022-11-05,ok,1513.0,1513.0,ok
PH,5787,2000-01-03,2022-12-30,194,2015-11-03,2022-11-09,ok,3984.0,3984.0,ok
PHG,5787,2000-01-03,2022-12-30,916,2017-04-29,2023-01-01,ok,4358.0,4358.0,ok
PHI,5787,2000-01-03,2022-12-30,769,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
PHIN,0,,,0,,,empty_ohlc,,,empty
PHK,0,,,0,,,empty_ohlc,,,empty
PHM,0,,,0,,,empty_ohlc,,,empty
PHR,872,2019-07-18,2022-12-30,124,2019-07-19,2022-12-13,ok,1.0,1.0,ok
PII,0,,,0,,,empty_ohlc,,,empty
PIM,0,,,0,,,empty_ohlc,,,empty
PINE,0,,,0,,,empty_ohlc,,,empty
PINE$A,0,,,0,,,empty_ohlc,,,empty
PINS,934,2019-04-18,2022-12-30,155,2019-04-18,2022-11-01,ok,0.0,0.0,ok
PIPR,4783,2004-01-02,2022-12-30,119,2020-01-18,2022-11-05,ok,4039.0,4039.0,ok
PJT,0,,,0,,,empty_ohlc,,,empty
PK,0,,,0,,,empty_ohlc,,,empty
PKE,5787,2000-01-03,2022-12-30,195,2015-10-09,2022-11-04,ok,3967.0,3967.0,ok
PKG,5769,2000-01-28,2022-12-30,213,2015-11-16,2022-11-09,ok,3975.0,3975.0,ok
PKST,0,,,0,,,empty_ohlc,,,empty
PKX,5787,2000-01-03,2022-12-30,950,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
PL,0,,,0,,,empty_ohlc,,,empty
PL-W,0,,,0,,,empty_ohlc,,,empty
PLD,0,,,0,,,empty_ohlc,,,empty
PLNT,1865,2015-08-06,2022-12-30,231,2015-09-02,2022-11-28,ok,19.0,19.0,ok
PLOW,3188,2010-05-05,2022-12-30,268,2015-11-03,2022-12-30,ok,1385.0,1385.0,ok
PM,3726,2008-03-17,2022-12-30,209,2015-10-30,2022-12-07,ok,1921.0,1921.0,ok
PML,5166,2002-06-26,2022-12-30,192,2015-11-24,2022-11-09,ok,3378.0,3378.0,ok
PMM,0,,,0,,,empty_ohlc,,,empty
PMO,5787,2000-01-03,2022-12-30,211,2014-02-24,2022-12-31,ok,3556.0,3556.0,ok
PMT,3380,2009-07-30,2022-12-30,231,2015-11-09,2022-11-25,ok,1581.0,1581.0,ok
PMT$A,0,,,0,,,empty_ohlc,,,empty
PMT$B,0,,,0,,,empty_ohlc,,,empty
PMT$C,0,,,0,,,empty_ohlc,,,empty
PMTU,0,,,0,,,empty_ohlc,,,empty
PMTV,0,,,0,,,empty_ohlc,,,empty
PMTW,0,,,0,,,empty_ohlc,,,empty
PNC,5787,2000-01-03,2022-12-30,203,2015-11-05,2022-11-05,ok,3986.0,3986.0,ok
PNFP,5626,2000-08-22,2022-12-30,205,2015-11-17,2022-11-09,ok,3833.0,3833.0,ok
PNFP$A,0,,,0,,,empty_ohlc,,,empty
PNFP$B,0,,,0,,,empty_ohlc,,,empty
PNFP$C,0,,,0,,,empty_ohlc,,,empty
PNI,0,,,0,,,empty_ohlc,,,empty
PNNT,0,,,0,,,empty_ohlc,,,empty
PNR,0,,,0,,,empty_ohlc,,,empty
PNW,5787,2000-01-03,2022-12-30,194,2015-10-30,2022-11-09,ok,3982.0,3982.0,ok
POR,4218,2006-03-31,2022-12-30,250,2015-10-27,2022-11-01,ok,2410.0,2410.0,ok
POST,0,,,0,,,empty_ohlc,,,empty
PPG,5787,2000-01-03,2022-12-30,203,2015-10-26,2022-10-27,ok,3978.0,3978.0,ok
PPL,5787,2000-01-03,2022-12-30,196,2015-11-10,2022-11-09,ok,3989.0,3989.0,ok
PPT,0,,,0,,,empty_ohlc,,,empty
PR,1691,2016-04-15,2022-12-30,12,2022-09-14,2022-11-25,ok,1615.0,1615.0,ok
PRA,5787,2000-01-03,2022-12-30,195,2015-11-05,2022-11-10,ok,3986.0,3986.0,ok
PRCS,0,,,0,,,empty_ohlc,,,empty
PRG,0,,,0,,,empty_ohlc,,,empty
PRGO,5787,2000-01-03,2022-12-30,199,2015-11-02,2022-11-11,ok,3983.0,3983.0,ok
PRH,92,2022-08-22,2022-12-30,147,2017-04-30,2018-07-31,ok,0.0,0.0,ok
PRI,3211,2010-04-01,2022-12-30,256,2015-11-05,2022-12-31,ok,1410.0,1410.0,ok
PRIF$D,0,,,0,,,empty_ohlc,,,empty
PRIF$J,0,,,0,,,empty_ohlc,,,empty
PRIF$K,0,,,0,,,empty_ohlc,,,empty
PRIF$L,0,,,0,,,empty_ohlc,,,empty
PRIM,3627,2008-08-06,2022-12-30,206,2015-11-05,2022-12-07,ok,1826.0,1826.0,ok
PRKS,0,,,0,,,empty_ohlc,,,empty
PRLB,2732,2012-02-24,2022-12-30,214,2015-11-03,2022-11-09,ok,929.0,929.0,ok
PRM,288,2021-11-09,2022-12-30,24,2021-11-12,2022-12-08,ok,3.0,3.0,ok
PRMB,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
PRS,1098,2018-08-22,2022-12-30,0,,,missing,1098.0,1098.0,ok
PRSU,4666,2004-06-22,2022-12-30,0,,,missing,4666.0,4666.0,ok
PRT,0,,,0,,,empty_ohlc,,,empty
PRU,5299,2001-12-13,2022-12-30,197,2015-11-05,2022-11-09,ok,3498.0,3498.0,ok
PRVS,0,,,0,,,empty_ohlc,,,empty
PSA,0,,,0,,,empty_ohlc,,,empty
PSA$F,0,,,0,,,empty_ohlc,,,empty
PSA$G,0,,,0,,,empty_ohlc,,,empty
PSA$H,0,,,0,,,empty_ohlc,,,empty
PSA$I,0,,,0,,,empty_ohlc,,,empty
PSA$J,0,,,0,,,empty_ohlc,,,empty
PSA$K,0,,,0,,,empty_ohlc,,,empty
PSA$L,0,,,0,,,empty_ohlc,,,empty
PSA$M,0,,,0,,,empty_ohlc,,,empty
PSA$N,0,,,0,,,empty_ohlc,,,empty
PSA$O,0,,,0,,,empty_ohlc,,,empty
PSA$P,0,,,0,,,empty_ohlc,,,empty
PSA$Q,0,,,0,,,empty_ohlc,,,empty
PSA$R,0,,,0,,,empty_ohlc,,,empty
PSA$S,0,,,0,,,empty_ohlc,,,empty
PSBD,0,,,0,,,empty_ohlc,,,empty
PSEC$A,0,,,0,,,empty_ohlc,,,empty
PSF,3045,2010-11-26,2022-12-30,91,2019-06-30,2022-11-06,ok,2161.0,2161.0,ok
PSFE,561,2020-10-09,2022-12-30,38,2021-04-05,2022-12-14,ok,120.0,120.0,ok
PSN,0,,,0,,,empty_ohlc,,,empty
PSO,0,,,0,,,empty_ohlc,,,empty
PSQH,0,,,0,,,empty_ohlc,,,empty
PSQH-W,0,,,0,,,empty_ohlc,,,empty
PSTG,1823,2015-10-06,2022-12-30,197,2015-12-11,2022-12-19,ok,47.0,47.0,ok
PSTL,0,,,0,,,empty_ohlc,,,empty
PSX,0,,,0,,,empty_ohlc,,,empty
PTA,548,2020-10-28,2022-12-30,47,2021-03-12,2022-11-04,ok,92.0,92.0,ok
PTY,5039,2002-12-26,2022-12-30,156,2014-04-22,2022-09-05,ok,2848.0,2848.0,ok
PUK,5663,2000-06-29,2022-12-30,910,2017-04-29,2022-12-29,ok,4234.0,4234.0,ok
PUMP,1459,2017-03-17,2022-12-30,194,2017-03-20,2022-11-27,ok,1.0,1.0,ok
PVH,5787,2000-01-03,2022-12-30,193,2015-12-08,2022-12-13,ok,4008.0,4008.0,ok
PVL,0,,,0,,,empty_ohlc,,,empty
PWR,5787,2000-01-03,2022-12-30,205,2015-11-06,2022-11-09,ok,3987.0,3987.0,ok
PX,301,2021-10-21,2022-12-30,69,2015-10-29,2022-11-25,ok,0.0,0.0,ok
PXED,0,,,0,,,empty_ohlc,,,empty
PYT,0,,,0,,,empty_ohlc,,,empty
Q,0,,,0,,,empty_ohlc,,,empty
QBTS,517,2020-12-11,2022-12-30,26,2022-08-09,2022-11-16,ok,416.0,416.0,ok
QGEN,5787,2000-01-03,2022-12-30,189,2015-08-24,2022-12-08,ok,3934.0,3934.0,ok
QSR,0,,,0,,,empty_ohlc,,,empty
QTWO,0,,,0,,,empty_ohlc,,,empty
QUAD,3146,2010-07-06,2022-12-30,208,2015-11-04,2022-11-06,ok,1344.0,1344.0,ok
QVCC,778,2019-11-29,2022-12-30,0,,,missing,778.0,778.0,ok
QVCD,1080,2018-09-18,2022-12-30,0,,,missing,1080.0,1080.0,ok
QXO,2696,2012-04-17,2022-12-30,0,,,missing,2696.0,2696.0,ok
QXO$B,0,,,0,,,empty_ohlc,,,empty
R,5787,2000-01-03,2022-12-30,176,2015-10-22,2022-10-28,ok,3976.0,3976.0,ok
RA,1530,2016-12-02,2022-12-30,85,2019-06-30,2022-10-25,ok,646.0,646.0,ok
RAC,0,,,0,,,empty_ohlc,,,empty
RAC-U,0,,,0,,,empty_ohlc,,,empty
RAC-W,0,,,0,,,empty_ohlc,,,empty
RACE,1812,2015-10-21,2022-12-30,860,2015-10-21,2022-12-31,ok,0.0,0.0,ok
RAL,0,,,0,,,empty_ohlc,,,empty
RAMP,0,,,0,,,empty_ohlc,,,empty
RBA,0,,,0,,,empty_ohlc,,,empty
RBC,4379,2005-08-10,2022-12-30,162,2015-11-13,2022-11-25,ok,2584.0,2584.0,ok
RBLX,458,2021-03-10,2022-12-30,77,2021-03-11,2022-11-12,ok,1.0,1.0,ok
RBOT,0,,,0,,,empty_ohlc,,,empty
RBRK,0,,,0,,,empty_ohlc,,,empty
RC,0,,,0,,,empty_ohlc,,,empty
